COUNTRY_NAME,DESIGNATION,OFFICIAL_NAME,OFFICIAL_NAME_URL
Netherlands,Monarch,Willem-Alexander,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Zijne_Majesteit_Koning_Willem-Alexander_met_koningsmantel_april_2013_%28cropped%29.jpeg/220px-Zijne_Majesteit_Koning_Willem-Alexander_met_koningsmantel_april_2013_%28cropped%29.jpeg
Netherlands,Chairman of the Council of Ministers,Mark Rutte,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Mark_Rutte_2015_%281%29_%28cropped%29.jpg/220px-Mark_Rutte_2015_%281%29_%28cropped%29.jpg
Netherlands,Minister Plenipotentiary of Aruba,Guillfred Besaril,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
New Caledonia,President of France,Emmanuel Macron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8_%D0%B7_%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%97_%D1%82%D0%B0_%D0%A0%D1%83%D0%BC%D1%83%D0%BD%D1%96%D1%97%2C_%D0%B0_%D1%82%D0%B0%D0%BA%D0%BE%D0%B6_%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%B0%D0%BC%D0%B8_%D1%83%D1%80%D1%8F%D0%B4%D1%96%D0%B2_%D0%9D%D1%96%D0%BC%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B8_%D1%82%D0%B0_%D0%86%D1%82%D0%B0%D0%BB%D1%96%D1%97_76_%28cropped%29.jpg/220px-thumbnail.jpg
New Caledonia,President of the Government,Louis Mapou,https://upload.wikimedia.org/wikipedia/commons/1/1d/Leaders_du_FLNKS.jpg
New Caledonia,President of the Congress,Roch Wamytan,https://upload.wikimedia.org/wikipedia/commons/7/75/Roch-wamytan-2.jpg
New Zealand,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
New Zealand,Governor-General,Cindy Kiro,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Cindy_Kiro_official_portrait_October_2021_%28cropped%29.jpg/220px-Cindy_Kiro_official_portrait_October_2021_%28cropped%29.jpg
New Zealand,Prime Minister,Jacinda Ardern,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/New_Zealand_Prime_Minister_Jacinda_Ardern_in_2018.jpg/220px-New_Zealand_Prime_Minister_Jacinda_Ardern_in_2018.jpg
Nicaragua,President,Daniel Ortega,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Daniel_Ortega_2014_%28cropped%29.jpg/220px-Daniel_Ortega_2014_%28cropped%29.jpg
Nicaragua,Vice President,Rosario Murillo,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/2017_Rosario_Murillo_%28cropped%29.jpg/220px-2017_Rosario_Murillo_%28cropped%29.jpg
Niger,President,Mohamed Bazoum,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mohamed_Bazoum_%28cropped%29.jpg/220px-Mohamed_Bazoum_%28cropped%29.jpg
Niger,Prime Minister,Ouhoumoudou Mahamadou,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Ouhoumoudou_Mahamadou_%2815-04-2021%29_%28cropped%29.jpg/220px-Ouhoumoudou_Mahamadou_%2815-04-2021%29_%28cropped%29.jpg
Niger,President of the National Assembly,Seyni Oumarou,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Seyni_Oumarou.png/220px-Seyni_Oumarou.png
Nigeria,President,Muhammadu Buhari,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Muhammadu_Buhari%2C_President_of_the_Federal_Republic_of_Nigeria_%28cropped3%29.jpg/230px-Muhammadu_Buhari%2C_President_of_the_Federal_Republic_of_Nigeria_%28cropped3%29.jpg
Nigeria,Vice President,Yemi Osinbajo,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Yemi_Osinbajo_2017-05-27.jpg/220px-Yemi_Osinbajo_2017-05-27.jpg
Nigeria,Senate President,Ahmed Lawan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Ahmed_Ibrahim_Lawan_%28cropped%29.jpg/220px-Ahmed_Ibrahim_Lawan_%28cropped%29.jpg
Nigeria,House Speaker,Femi Gbajabiamila,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Femi_Gbajabiamila_and_a_colleague_%28cropped%29.jpg/220px-Femi_Gbajabiamila_and_a_colleague_%28cropped%29.jpg
Nigeria,Chief Justice,Olukayode Ariwoola,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Olukayode_Ariwoola_2022.jpg/220px-Olukayode_Ariwoola_2022.jpg
Niue,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Niue,Representative of the King,Cindy Kiro,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Cindy_Kiro_official_portrait_October_2021_%28cropped%29.jpg/220px-Cindy_Kiro_official_portrait_October_2021_%28cropped%29.jpg
Niue,Premier,Dalton Tagelagi,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Dalton_Tagelagi.jpg/220px-Dalton_Tagelagi.jpg
North Macedonia,President,Stevo Pendarovski,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/%D0%A1%D1%82%D0%B5%D0%B2%D0%BE_%D0%9F%D0%B5%D0%BD%D0%B4%D0%B0%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%2816-10-2018%29_%28cropped%29.jpg/220px-%D0%A1%D1%82%D0%B5%D0%B2%D0%BE_%D0%9F%D0%B5%D0%BD%D0%B4%D0%B0%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%2816-10-2018%29_%28cropped%29.jpg
North Macedonia,Prime Minister,Dimitar Kovačevski,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Dimitar_Kovachevski_official_portrait_2020_%28cropped%29.jpg/220px-Dimitar_Kovachevski_official_portrait_2020_%28cropped%29.jpg
North Macedonia,Chairman of the Assembly,Talat Xhaferi,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/New_VTNG_adjutant_general_moves_Macedonia_partnership_forward_130912-Z-DH905-009_%28cropped%29.jpg/215px-New_VTNG_adjutant_general_moves_Macedonia_partnership_forward_130912-Z-DH905-009_%28cropped%29.jpg
Northern Mariana Islands,Governor,Ralph Torres,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Governor_Torres_official_portrait%2C_high_resolution.jpg/220px-Governor_Torres_official_portrait%2C_high_resolution.jpg
Northern Mariana Islands,Lieutenant Governor,Arnold Palacios,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Arnold_Palacios.jpg/220px-Arnold_Palacios.jpg
Norway,Monarch,Harald V,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/King_Harald_V_of_Norway_%2829227859394%29_%28cropped%29.jpg/220px-King_Harald_V_of_Norway_%2829227859394%29_%28cropped%29.jpg
Norway,Prime Minister,Jonas Gahr Støre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Nordic_prime_ministers%E2%80%99_meeting_in_Helsinki_1.11.2022_-_52469398971_%28cropped%29.jpg/220px-Nordic_prime_ministers%E2%80%99_meeting_in_Helsinki_1.11.2022_-_52469398971_%28cropped%29.jpg
Norway,President of the Storting,Masud Gharahkhani,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Masud_Gharahkhani_-_Arbeiderpartiet.jpg/200px-Masud_Gharahkhani_-_Arbeiderpartiet.jpg
Norway,Chief Justice,Toril Marie Øie,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Toril_Marie_%C3%98ie_p%C3%A5_sentralbanksjefens_%C3%A5rstale_2017_Norges_Bank_%28174534%29.jpg/220px-Toril_Marie_%C3%98ie_p%C3%A5_sentralbanksjefens_%C3%A5rstale_2017_Norges_Bank_%28174534%29.jpg
Oman,Sultan,Haitham bin Tariq,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Secretary_Pompeo_Meets_with_the_Sultan_of_Oman_Haitham_bin_Tariq_Al_Said_%2849565463757%29_%28cropped%29.jpg/220px-Secretary_Pompeo_Meets_with_the_Sultan_of_Oman_Haitham_bin_Tariq_Al_Said_%2849565463757%29_%28cropped%29.jpg
Oman,Crown Prince,Theyazin bin Haitham,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/%D8%B0%D9%8A_%D9%8A%D8%B2%D9%86_%D8%A8%D9%86_%D9%87%D9%8A%D8%AB%D9%85_%D8%A2%D9%84_%D8%B3%D8%B9%D9%8A%D8%AF.png/220px-%D8%B0%D9%8A_%D9%8A%D8%B2%D9%86_%D8%A8%D9%86_%D9%87%D9%8A%D8%AB%D9%85_%D8%A2%D9%84_%D8%B3%D8%B9%D9%8A%D8%AF.png
Pakistan,President,Arif Alvi,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/President_of_Pakistan_Dr_Arif_Alvi_%28cropped%29.jpg/220px-President_of_Pakistan_Dr_Arif_Alvi_%28cropped%29.jpg
Pakistan,Prime Minister,Shehbaz Sharif,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/CM_Punjab_Shehbaz_Sharif_%2835771008313%29_%28cropped%29.jpg/220px-CM_Punjab_Shehbaz_Sharif_%2835771008313%29_%28cropped%29.jpg
Pakistan,Chairman of the Senate,Sadiq Sanjrani,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/2018-11-07_Parlamentarier_bei_Versammlung_des_Asiatischen_Parlaments_%28APA%29_in_Gwadar_Pakistan_2.jpg/220px-2018-11-07_Parlamentarier_bei_Versammlung_des_Asiatischen_Parlaments_%28APA%29_in_Gwadar_Pakistan_2.jpg
Pakistan,Speaker of the National Assembly,Raja Pervaiz Ashraf,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Raja_Pervez_Ashraf.jpg/220px-Raja_Pervez_Ashraf.jpg
Pakistan,Chief Justice,Umar Ata Bandial,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Palau,President,Surangel Whipps Jr.,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Surangel_Whipps_Jr..jpg/220px-Surangel_Whipps_Jr..jpg
Palau,Vice President,Uduch Sengebau Senior,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Uduch_Sengebau_Senior_official_portrait_in_2021.jpg/220px-Uduch_Sengebau_Senior_official_portrait_in_2021.jpg
"Palestine, State of",President,Mahmoud Abbas,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Mahmoud_Abbas_2021_%28cropped%29.jpg/220px-Mahmoud_Abbas_2021_%28cropped%29.jpg
"Palestine, State of",Prime Minister,Mohammad Shtayyeh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Mohammad_Shtayyeh_01_%28cropped%29.jpg/220px-Mohammad_Shtayyeh_01_%28cropped%29.jpg
"Palestine, State of",Speaker of Parliament,Salim Zanoun,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Panama,President,Laurentino Cortizo,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Laurentino_Cortizo_at_the_Enthronement_of_Naruhito_%281%29.jpg/220px-Laurentino_Cortizo_at_the_Enthronement_of_Naruhito_%281%29.jpg
Panama,Vice President,Jose Gabriel Carrizo,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Jos%C3%A9_Gabriel_Carrizo_in_2022.jpg/220px-Jos%C3%A9_Gabriel_Carrizo_in_2022.jpg
Papua New Guinea,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Papua New Guinea,Governor-General,Bob Dadae,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Sir_Bob_Dadae_%28cropped%29.jpg/220px-Sir_Bob_Dadae_%28cropped%29.jpg
Papua New Guinea,Prime Minister,James Marape,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Fumio_Kishida_and_James_Marape_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped%29.jpg/220px-Fumio_Kishida_and_James_Marape_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped%29.jpg
Paraguay,President,Mario Abdo Benítez,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/24_11_2021_Encontro_com_o_Presidente_da_Rep%C3%BAblica_do_Paraguai%2C_Mario_Abdo_Ben%C3%ADtez_%2851703646860%29_%28cropped%29.jpg/220px-24_11_2021_Encontro_com_o_Presidente_da_Rep%C3%BAblica_do_Paraguai%2C_Mario_Abdo_Ben%C3%ADtez_%2851703646860%29_%28cropped%29.jpg
Paraguay,Vice President,Hugo Velázquez,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Hugo_Vel%C3%A1zquez.jpg/220px-Hugo_Vel%C3%A1zquez.jpg
Peru,President,Dina Boluarte,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Dina_Boluarte_%28diciembre_2022%29.jpg/220px-Dina_Boluarte_%28diciembre_2022%29.jpg
Peru,Prime Minister,Pedro Angulo,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Pedro_Angulo_Arana_Prime_Minister_of_Peru.png/220px-Pedro_Angulo_Arana_Prime_Minister_of_Peru.png
Peru,President of Congress,José Williams,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jos%C3%A9_Williams%2C_octubre_de_2022_1_%28cropped%29.jpg/220px-Jos%C3%A9_Williams%2C_octubre_de_2022_1_%28cropped%29.jpg
Philippines,President,Bongbong Marcos,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ferdinand_R._Marcos_Jr_%28cropped%29.jpg/220px-Ferdinand_R._Marcos_Jr_%28cropped%29.jpg
Philippines,Vice President,Sara Duterte,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/VPSDPortrait_%28cropped%29_%283%29.jpg/220px-VPSDPortrait_%28cropped%29_%283%29.jpg
Philippines,Senate President,Migz Zubiri,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Migz_Zubiri_-_2021.jpg/220px-Migz_Zubiri_-_2021.jpg
Philippines,House Speaker,Martin Romualdez,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Ferdinand_Martin_Gomez_Romualdez.jpg/220px-Ferdinand_Martin_Gomez_Romualdez.jpg
Philippines,Chief Justice,Alexander Gesmundo,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Chief-Justice-Alexander-G.-Gesmundo.jpg/200px-Chief-Justice-Alexander-G.-Gesmundo.jpg
Pitcairn,Head of State,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Pitcairn,Governor,Iona Thomas,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Iona_Thomas_2021.jpg/220px-Iona_Thomas_2021.jpg
Pitcairn,Mayor,Charlene Warren-Peu,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Charlene_Warren-Peu.jpg/220px-Charlene_Warren-Peu.jpg
Pitcairn,Chief Justice,Charles Blackie,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Charles_Blackie_%28cropped%29.jpg/150px-Charles_Blackie_%28cropped%29.jpg
Poland,President,Andrzej Duda,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Prezydent_Rzeczypospolitej_Polskiej_Andrzej_Duda.jpg/220px-Prezydent_Rzeczypospolitej_Polskiej_Andrzej_Duda.jpg
Poland,Prime Minister,Mateusz Morawiecki,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Mateusz_Morawiecki_Prezes_Rady_Ministr%C3%B3w_%28cropped%29.jpg/220px-Mateusz_Morawiecki_Prezes_Rady_Ministr%C3%B3w_%28cropped%29.jpg
Portugal,President,Marcelo Rebelo de Sousa,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Marcelo_Rebelo_de_Sousa_em_fevereiro_de_2018.jpg/220px-Marcelo_Rebelo_de_Sousa_em_fevereiro_de_2018.jpg
Portugal,Prime Minister,António Costa,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Ant%C3%B3nio_Costa_em_2017.jpg/220px-Ant%C3%B3nio_Costa_em_2017.jpg
Puerto Rico,President,Joe Biden,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Joe_Biden_presidential_portrait.jpg/220px-Joe_Biden_presidential_portrait.jpg
Puerto Rico,Governor,Pedro Pierluisi,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Pedro_R._Pierluisi.jpg/220px-Pedro_R._Pierluisi.jpg
Qatar,Emir,Tamim bin Hamad,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/%D8%AA%D9%85%D9%8A%D9%85_%D8%A8%D9%86_%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AE%D9%84%D9%8A%D9%81%D8%A9_%D8%A2%D9%84_%D8%AB%D8%A7%D9%86%D9%8A_%2849759678641%29_%28cropped%29.jpg/220px-%D8%AA%D9%85%D9%8A%D9%85_%D8%A8%D9%86_%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AE%D9%84%D9%8A%D9%81%D8%A9_%D8%A2%D9%84_%D8%AB%D8%A7%D9%86%D9%8A_%2849759678641%29_%28cropped%29.jpg
Qatar,Prime Minister,Khalid bin Khalifa,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Steven_Mnuchin_and_Qatari_PM_Sheikh_Khalid_Feb_2020_%28cropped%29.jpg/220px-Steven_Mnuchin_and_Qatari_PM_Sheikh_Khalid_Feb_2020_%28cropped%29.jpg
Réunion,President of Regional Council,Huguette Bello,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Huguette_Bello.jpg/220px-Huguette_Bello.jpg
Réunion,President of Departmental Council,LR,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/LesR%C3%A9publicains15logo.svg/200px-LesR%C3%A9publicains15logo.svg.png
Romania,President,Klaus Iohannis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/President_Trump_Meets_with_the_President_of_Romania_%2848587349852%29_%28cropped%29.jpg/220px-President_Trump_Meets_with_the_President_of_Romania_%2848587349852%29_%28cropped%29.jpg
Romania,Prime Minister,Nicolae Ciucă,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Nicolae-Ionel_Ciuc%C4%83_2020-5001_%28cropped%29.jpg/220px-Nicolae-Ionel_Ciuc%C4%83_2020-5001_%28cropped%29.jpg
Russian Federation,President,Vladimir Putin,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Vladimir_Putin_17-11-2021_%28cropped%29.jpg/220px-Vladimir_Putin_17-11-2021_%28cropped%29.jpg
Russian Federation,Prime Minister,Mikhail Mishustin,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9C%D0%B8%D1%88%D1%83%D1%81%D1%82%D0%B8%D0%BD_%2830-03-2022%29_%28cropped%29.jpg/220px-%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9C%D0%B8%D1%88%D1%83%D1%81%D1%82%D0%B8%D0%BD_%2830-03-2022%29_%28cropped%29.jpg
Russian Federation,Speaker of theFederation Council,Valentina Matviyenko,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Valentina_Matviyenko_Portrait.jpg/180px-Valentina_Matviyenko_Portrait.jpg
Russian Federation,Speaker of theState Duma,Vyacheslav Volodin,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BD_%282021%29_%28cropped%29.jpg/220px-%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BD_%282021%29_%28cropped%29.jpg
Russian Federation,Chief Justice,Vyacheslav Lebedev,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Vyacheslav_Lebedev_2019.jpg/220px-Vyacheslav_Lebedev_2019.jpg
Rwanda,President,Paul Kagame,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Paul_Kagame_2014.jpg/220px-Paul_Kagame_2014.jpg
Rwanda,Prime Minister,Édouard Ngirente,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Rt.Hon._Dr._Edouard_Ngirente_-_Prime_Minister_of_the_Republic_of_Rwanda.jpg/220px-Rt.Hon._Dr._Edouard_Ngirente_-_Prime_Minister_of_the_Republic_of_Rwanda.jpg
Saint Barthélemy,President of France,Emmanuel Macron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8_%D0%B7_%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%97_%D1%82%D0%B0_%D0%A0%D1%83%D0%BC%D1%83%D0%BD%D1%96%D1%97%2C_%D0%B0_%D1%82%D0%B0%D0%BA%D0%BE%D0%B6_%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%B0%D0%BC%D0%B8_%D1%83%D1%80%D1%8F%D0%B4%D1%96%D0%B2_%D0%9D%D1%96%D0%BC%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B8_%D1%82%D0%B0_%D0%86%D1%82%D0%B0%D0%BB%D1%96%D1%97_76_%28cropped%29.jpg/220px-thumbnail.jpg
Saint Barthélemy,Prefect,Sylvie Feucher,https://upload.wikimedia.org/wikipedia/commons/b/b3/Sylvie_Feucher_%28cropped%29.jpg
Saint Barthélemy,President of the Territorial Council,Bruno Magras,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
"Saint Helena, Ascension and Tristan da Cunha",Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
"Saint Helena, Ascension and Tristan da Cunha",Governor,Nigel Phillips,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
"Saint Helena, Ascension and Tristan da Cunha",UK government,Zac Goldsmith,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Official_portrait_of_Lord_Goldsmith_of_Richmond_Park_crop_2.jpg/220px-Official_portrait_of_Lord_Goldsmith_of_Richmond_Park_crop_2.jpg
"Saint Helena, Ascension and Tristan da Cunha",Chief Minister,Julie Thomas,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Saint Kitts and Nevis,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Saint Kitts and Nevis,Governor-General,Sir Tapley Seaton,https://upload.wikimedia.org/wikipedia/commons/6/68/Tapley_Seaton_2018.jpg
Saint Kitts and Nevis,Prime Minister,Terrance Drew,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Terrance_Drew_2022.jpg/220px-Terrance_Drew_2022.jpg
Saint Lucia,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Saint Lucia,Governor-General,Errol Charles,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Errol_Charles_Sep_2022.jpg/220px-Errol_Charles_Sep_2022.jpg
Saint Lucia,Prime Minister,Philip J. Pierre,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Philip_J_Pierre_Christmas_2020_%28cropped%29.png/220px-Philip_J_Pierre_Christmas_2020_%28cropped%29.png
Saint Martin (French part),President of France,Emmanuel Macron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8_%D0%B7_%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%97_%D1%82%D0%B0_%D0%A0%D1%83%D0%BC%D1%83%D0%BD%D1%96%D1%97%2C_%D0%B0_%D1%82%D0%B0%D0%BA%D0%BE%D0%B6_%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%B0%D0%BC%D0%B8_%D1%83%D1%80%D1%8F%D0%B4%D1%96%D0%B2_%D0%9D%D1%96%D0%BC%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B8_%D1%82%D0%B0_%D0%86%D1%82%D0%B0%D0%BB%D1%96%D1%97_76_%28cropped%29.jpg/220px-thumbnail.jpg
Saint Martin (French part),Prefect,Serge Gouteyron,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Saint Martin (French part),President of the Territorial Council,Louis Mussington,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Saint Pierre and Miquelon,President of France,Emmanuel Macron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8_%D0%B7_%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%97_%D1%82%D0%B0_%D0%A0%D1%83%D0%BC%D1%83%D0%BD%D1%96%D1%97%2C_%D0%B0_%D1%82%D0%B0%D0%BA%D0%BE%D0%B6_%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%B0%D0%BC%D0%B8_%D1%83%D1%80%D1%8F%D0%B4%D1%96%D0%B2_%D0%9D%D1%96%D0%BC%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B8_%D1%82%D0%B0_%D0%86%D1%82%D0%B0%D0%BB%D1%96%D1%97_76_%28cropped%29.jpg/220px-thumbnail.jpg
Saint Pierre and Miquelon,President of the Territorial Council,Bernard Briand,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Saint Vincent and the Grenadines,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Saint Vincent and the Grenadines,Governor-General,Susan Dougan,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Susan_Dougan_2019.jpg/220px-Susan_Dougan_2019.jpg
